,Latitude,Longitude,Name,X,Y
276,1.39169349203,103.895484395,UNITED OVERSEAS BANK LIMITED SENGKANG MRT STATION,34918.2407,41512.0023
277,1.34173748389,103.961471789,UPPER CHANGI MRT STATION,42262.0767,35988.4036
278,1.35441643373,103.832898468,UPPER THOMSON MRT STATION,27953.2465,37390.0037
279,1.43696824734,103.786462452,WOODLANDS MRT STATION,22785.6286,46518.2186
280,1.44746541049,103.786500735,WOODLANDS NORTH MRT STATION,22789.9128,47678.9425
281,1.42743341606,103.793244602,WOODLANDS SOUTH MRT STATION,23540.3601,45463.8903
282,1.33919004553,103.870818309,WOODLEIGH MRT STATION,32173.3186,35706.3794
283,1.32889914133,103.965218532,XILIN MRT STATION,42679.1259,34568.8238
284,1.39753501779,103.747405114,YEW TEE MRT STATION,18438.9791,42158.0124
285,1.38175604611,103.84494729,YIO CHU KANG MRT STATION,29294.1283,40413.082
286,1.42944308081,103.835005046,YISHUN MRT STATION,28187.6787,45686.0701
287,1.38799293427,103.905413992,BAKAU LRT STATION,36023.2878,41102.8445
288,1.38002223,103.772647371,BANGKIT LRT STATION,21248.0566,40221.4484
289,1.25129010168,103.817802341,BEACH LRT STATION,26273.1493,25986.8301
290,1.37792612944,103.763103024,BUKIT PANJANG LRT STATION,20185.8834,39989.7013
291,1.39627763134,103.893797181,CHENG LIM LRT STATION,34730.4628,42018.8886
292,1.38475541073,103.744537697,CHOA CHU KANG LRT STATION,18119.8205,40744.9184
293,1.3944930462,103.900492451,COMPASSVALE LRT STATION,35475.5631,41821.5783
294,1.39390922612,103.912580855,CORAL EDGE LRT STATION,36820.8455,41757.0642
295,1.39928198502,103.905961944,COVE LRT STATION,36084.2293,42351.1334
296,1.40523483617,103.908603544,DAMAI LRT STATION,36378.1828,43009.3794
297,1.38452079708,103.770808583,FAJAR LRT STATION,21043.4356,40718.8827
298,1.39717019646,103.88930481,FARMWAY LRT STATION,34230.5193,42117.5716
299,1.39188588774,103.876308611,FERNVALE LRT STATION,32784.2264,41533.2289
300,1.25393663355,103.819500006,IMBIAH LRT STATION,26462.0893,26279.4688
301,1.38670302501,103.764503338,JELAPANG LRT STATION,20341.7491,40960.202
302,1.39950911282,103.916574965,KADALOOR LRT STATION,37265.3156,42376.2873
303,1.38395911467,103.902225371,KANGKAR LRT STATION,35668.4482,40656.7943
304,1.37860276598,103.749055519,KEAT HONG LRT STATION,18622.5727,40064.5711
305,1.3982128284,103.881256222,KUPANG LRT STATION,33334.8164,42232.8408
306,1.39207983877,103.880029601,LAYAR LRT STATION,33198.3234,41554.6829
307,1.39691205306,103.908950217,MERIDIAN LRT STATION,36416.7925,42089.0886
308,1.41187045845,103.900313818,NIBONG LRT STATION,35455.6286,43743.0854
309,1.40228667749,103.912727356,OASIS LRT STATION,36837.1178,42683.4018
310,1.3761357435,103.771261176,PENDING LRT STATION,21093.7793,39791.7042
311,1.37775033382,103.76666896,PETIR LRT STATION,20582.7273,39970.2513
312,1.37861884445,103.758034099,PHOENIX LRT STATION,19621.7773,40066.3155
313,1.4051947013,103.902411912,PUNGGOL LRT STATION,35689.139,43004.9202
314,1.4168485205,103.90665079,PUNGGOL POINT LRT STATION,36160.8276,44293.5561
315,1.38423356067,103.89719467,RANGGUNG LRT STATION,35108.5942,40687.1255
316,1.38672392153,103.890539427,RENJONG LRT STATION,34367.9437,40962.4782
317,1.39452449577,103.916166059,RIVIERA LRT STATION,37219.8293,41825.1114
318,1.39146849684,103.905973595,RUMBIA LRT STATION,36085.5526,41487.1568
319,1.40961268509,103.904831551,SAM KEE LRT STATION,35958.3967,43493.447
320,1.41590171944,103.902156316,SAMUDERA LRT STATION,35660.6597,44188.8482
321,1.38777213086,103.769598397,SEGAR LRT STATION,20908.767,41078.4025
322,1.39160936382,103.895442584,SENGKANG LRT STATION,34913.5879,41502.6997
323,1.38269229582,103.762367226,SENJA LRT STATION,20104.0139,40516.7226
324,1.26505084303,103.821624581,SENTOSA LRT STATION,26698.5452,27508.4193
325,1.40508858485,103.89720965,SOO TECK LRT STATION,35110.1988,42993.1699
326,1.38029828722,103.7452918,SOUTH VIEW LRT STATION,18203.7243,40252.0686
327,1.40845242565,103.898558454,SUMANG LRT STATION,35260.2918,43365.1308
328,1.41277089386,103.906577623,TECK LEE LRT STATION,36152.6993,43842.6721
329,1.37668467944,103.753712232,TECK WHYE LRT STATION,19140.8,39852.4608
330,1.38032100849,103.760139777,TEN MILE JUNCTION LRT STATION,19856.1189,40254.525
331,1.3973181559,103.875635156,THANGGAM LRT STATION,32709.2689,42133.9004
332,1.38266680733,103.762370096,THE DEVELOPMENT BANK OF SINGAPORE LIMITED SENJA LRT STATION,20104.3332,40513.9042
333,1.38934795386,103.88584415,TONGKANG LRT STATION,33845.4132,41252.6184
334,1.25553213262,103.820949651,WATERFRONT LRT STATION,26623.4255,26455.89
